supplier;Articlename;Ordernumber;Ean;Content;Size;Packaging unit ; EK ; UVP ;description;Instructions;INCI
La Compagnie de Provence;LIP BALM KARITE 4,7G -(Only Sold in a 25 pces display);PF0105ST005KA1;3551780004964;4,7;gr;25;5,00 €;10,00 €;"PFLEGEN SIE IHRE LIPPEN MIT EINEM NATÜRLICHEN LIPPENBALSAM.
Vervollständigen Sie Ihr Selfcare-Ritual, indem Sie Ihre Lippen mit Fair-Trade-Sheabutter pflegen und schützen. Dieser in Frankreich hergestellte Lippenbalsam ist mit den besten Inhaltsstoffen angereichert, um Ihre Lippen intensiv zu pflegen und zu schützen. Die angenehme Textur gleitet leicht auf den Lippen und hinterlässt einen schützenden, aber nicht fettigen Film. Die Lippen sind weich, genährt, hydratisiert und geschützt.

WIR LIEBEN:
natürlicher Shea-Lippenbalsam
98%  natürlich gewonnene Inhaltsstoffe 
süßer Vanilleduft 
Made in France";Vervollständigen Sie Ihr Pflege-Ritual, indem Sie Ihre Lippen mit dem Lippenbalsam in Fair Trade Sheabutter pflegen und schützen.; Ricinus Communis (Castor) Seed Oil, Cocoglycerides, Helianthus Annuus (Sunflower) Seed Oil, Helianthus Annuus Seed Cera (Helianthus Annuus (Sunflower) Seed Wax), Butyrospermum Parkii (Shea Butter), Tribehenin, Hydrogenated Castor Oil, Cera Alba (Beeswax), Parfum (Fragrance), Copernicia Cerifera Cera (Copernicia Cerifera (Carnauba) Wax), Benzyl Alcohol, Tocopherol, Ascorbyl Palmitate, Citric Acid.
La Compagnie de Provence;LIQUID EXFOLIATING MARSEILLE SOAP 30ML;PF0101SL030EX;3551780006012;30;ml;6;2,50 €; -   € ;"Innovative Peeling-Seife mit belebendem Duft
Die Exfoliating Liquid Marseille Soap wurde von Compagnie de Provence entwickelt, um Körper und Hände in nur einem Schritt zu reinigen und zu peelen – für eine seidig weiche Haut mit natürlicher Ausstrahlungskraft. Die Peeling-Flüssigseife mit 98 % natürlichen Inhaltstoffen sorgt dank fein gemahlener Olivensamen, die im Mittelmeerraum geerntet werden, für ein sanftes Peeling und hinterlässt mit funkelnden Zitrusnoten eine zart duftende Haut. Mit den restlichen 2 % der Zutaten gewährleistet Compagnie de Provence die sensorische Textur und die optimale Haltbarkeit der reichhaltigen Formel. Die Exfoliating Liquid Marseille Soap beschreitet neue Wege und bleibt dabei den bewährten Techniken treu: Nach alter Tradition wird die Flüssigseife durch die Verseifung mit botanischen Ölen in einem Kessel hergestellt. 

Mehr zu diesem Produkt 
Peeling-Flüssigseife mit 98 % natürlichen Inhaltsstoffen 
sanftes Peeling mit fein gemahlenen Olivensamen
seidige Geschmeidigkeit & natürliche Ausstrahlung 
funkelnde Zitrusnoten
für die tägliche Anwendung
praktische Pumpflasche";Auf die Hände und den Körper auftragen und mit kreisenden Bewegungen auf die feuchte Haut auftragen. Die Seife hilft, die Wirksamkeit einer anschließend aufgetragenen Feuchtigkeitscreme oder eines Balms zu erhöhen. Für seidig weiche Haut, in Verbindung mit unseren feuchtigkeitsspendenden Handcremes und Körpercremes der Compagnie de Provence. ;Aqua (Water), Potassium Cocoate, Xanthan Gum, Glycerin, Olea Europaea (Olive) Seed Powder, Parfum (Fragrance), Polyglyceryl-3 Caprylate, Tetrasodium Glutamate Diacetate, Cocos Nucifera (Coconut) Oil, Limonene, Tocopherol, Linalool, Citral
La Compagnie de Provence;SHOWER GEL 500ML PET SPARKLING CITRUS;PF0101GD500AG;3551780006098;500;ml;6;14,00 €;28,00 €;Mit Olivenöl angereichertes Duschgel mit einem belebenden Duft. Es reinigt die Haut dank der zarten, natürlichen Inhaltsstoffen und verwandelt sich in einen reichhaltigen Schaum, der sich leicht abspülen lässt. Das Shower Gel reinigt, ohne die Haut auszutrocknen, und hinterlässt einen zarten Duft von prickelnden Zitrusnoten auf der Haut, der die Sinne weckt.;Gründlich mit Wasser abspülen. Geben Sie etwas des Shower Gels in die Handfläche, aufschäumen und massieren Sie den Körper sanft. Genießen Sie diesen köstlichen und belebenden Duft, der Ihre Sinne weckt.;Aqua (Water), Potassium Cocoate, Cocamidopropyl Betaine, Parfum (Fragrance), Glycerin, Benzyl Alcohol, Polyglyceryl-3 Caprylate, Hydroxyethylcellulose, Tetrasodium Glutamate Diacetate, Potassium Hydroxide, Potassium Olivate, Limonene, Sodium Acetate, Isopropyl Alcohol, Sodium Benzoate, Linalool, Citral, Cocos Nucifera (Coconut) Oil, Olea Europaea (Olive) Fruit Oil.
La Compagnie de Provence;SHOWER GEL 500ML PET COTTON FLOWER;PF0101GD500CO;3551780006104;500;ml;6;14,00 €;28,00 €;Mit Olivenöl angereichertes Duschgel mit einem belebenden Duft. Es reinigt die Haut dank der zarten, natürlichen Inhaltsstoffen und verwandelt sich in einen reichhaltigen Schaum, der sich leicht abspülen lässt. Das Shower Gel reinigt, ohne die Haut auszutrocknen und hinterlässt einen zarten und pudrigen Duft, der an die Weichheit und den Komfort von Baumwolle erinnert und Ihre Sinne beruhigt. ;Gründlich mit Wasser abspülen. Geben Sie etwas des Shower Gels in die Handfläche, aufschäumen und massieren Sie den Körper sanft. Genießen Sie diesen köstlichen und belebenden Duft, der Ihre Sinne weckt.;Aqua (Water), Potassium Cocoate, Cocamidopropyl Betaine, Parfum (Fragrance), Glycerin, Benzyl Alcohol, Polyglyceryl-3 Caprylate, Hydroxyethylcellulose, Tetrasodium Glutamate Diacetate, Potassium Hydroxide, Potassium Olivate, Sodium Acetate, Isopropyl Alcohol, Sodium Benzoate, Cocos Nucifera (Coconut) Oil, Olea Europaea (Olive) Fruit Oil.
La Compagnie de Provence;HAND AND BODY LOTION PET  300ML SPARKLING CITRUS;PF0101MC300AG;3551780006111;300;ml;6;18,50 €;37,00 €;"
Feuchtigkeitsspendende Hand- und Bodylotion, die das Beste der pflanzlichen Öle aus der Provence vereint, um Hand und Körper zu pflegen. Mit AOP-Olivenöl angereichert, um die Haut mit Feuchtigkeit zu versorgen, mit süßem Mandelöl zur Beruhigung und Sheabutter zum Schutz der Haut. Die flüssige und leichte Textur zieht schnell ein und verleiht der Haut täglich Zartheit und Komfort. Die Lotion hinterlässt einen zarten Duft mit prickelnden Zitrusnoten auf der Haut, der in Grasse kreiert wurde.";Nach dem Duschen und/oder zu jeder Tageszeit anwendbar. Auf die Hände geben und sanft einmassieren für einen geschmeidige Haut!  ;Aqua (Water), Dicaprylyl Ether, Glycerin, Cetearyl Alcohol, Ethylhexyl Stearate, Butyrospermum Parkii (Shea Butter), Ceteareth-20, Olea Europaea (Olive) Fruit Oil, Polyglyceryl-3 Methylglucose Distearate, Sodium Polyacrylate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Parfum (Fragrance), Vitis Vinifera (Grape) Seed Oil, Chlorphenesin, Sodium Benzoate, Xanthan Gum, Citric Acid, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Disodium EDTA, Limonene, Sodium Hydroxide, Linalool, Citral.
La Compagnie de Provence;HAND AND BODY LOTION PET 300ML COTTON FLOWER;PF0101MC300CO;3551780006128;300;ml;6;18,50 €;37,00 €;Feuchtigkeitsspendende Hand- und Bodylotion, die das Beste der pflanzlichen Öle aus der Provence vereint, um Hand und Körper zu pflegen. Mit AOP-Olivenöl angereichert, um die Haut mit Feuchtigkeit zu versorgen, mit süßem Mandelöl zur Beruhigung und Sheabutter zum Schutz der Haut. Die flüssige und leichte Textur zieht schnell ein und verleiht der Haut täglich Zartheit und Komfort. Die Lotion hinterlässt einen blumigen, zarten und pudrigen Duft auf der Haut, der an die Weichheit und den Komfort von Baumwolle erinnert.;Nach dem Duschen und/oder zu jeder Tageszeit anwendbar. Auf die Hände geben und sanft einmassieren für einen geschmeidige Haut!  ;Aqua (Water), Dicaprylyl Ether, Glycerin, Cetearyl Alcohol, Ethylhexyl Stearate, Butyrospermum Parkii (Shea Butter), Ceteareth-20, Olea Europaea (Olive) Fruit Oil, Polyglyceryl-3 Methylglucose Distearate, Sodium Polyacrylate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Parfum (Fragrance), Vitis Vinifera (Grape) Seed Oil, Chlorphenesin, Sodium Benzoate, Xanthan Gum, Citric Acid, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Disodium EDTA, Linalool, Sodium Hydroxide.Citral.
La Compagnie de Provence;LIQUID MARSEILLE SOAP 300ML WHITE TEA;69422;3551780694226;300;ml;6;11,00 €;22,00 €;"Luxuriöse Seife mit einzigartig warmem Duft

Die flüssige Seife von Compagnie de Provence wird traditionell durch die Verseifung in einem Kessel hegestellt – wie schon ihr Vorfahre, der ikonische Seifenwürfel aus Marseille. Die natürlich glyzinierte White Tea Liquid Marseille Soap schenkt den Händen mit Kopra- und nativem Olivenöl aus biologischem Anbau eine effektive Reinigung. Die ultrasanfte Formel eignet sich nicht nur optimal zum häufigen Händewaschen, sie kann auch hervorragend für die Reinigung des gesamten Körpers verwendet werden. Ihr einzigartiger Duft mit reinen Tee Aufgussnoten und frischen  Zitrusnoten umhüllt die Haut und verführt all Ihre Sinne. Der glatte und mattierte Glasflakon schafft in Badezimmer und Küche eine elegante und beruhigende Atmosphäre 

 

Mehr zu diesem Produkt 
Flüssigseife mit 94,5 % natürlichen Inhaltsstoffen
reinigt effektiv & sanft 
geeignet für Hände & Körper
Zitrus Duft 
nachfüllbare Pumpflasche";"Geeignet für häufiges Händewaschen. Kann für die Körperreinigung verwendet werden. Auf feuchte Haut auftragen, sanft reiben und gründlich ausspülen.


Nur zur äußerlichen Anwendung. 
Vermeiden Sie den Kontakt mit den Augen. 
Bei Berührung gründlich mit Wasser abspülen.";Aqua (Water), Potassium Cocoate, Parfum (Fragrance), Glycerin, Hydroxyethylcellulose, Cocos Nucifera (Coconut) Oil, Tetrasodium EDTA, Limonene, Linalool, Citronellol, BHT
La Compagnie de Provence;LIQUID MARSEILLE SOAP 300ML BLACK TEA;69423;3551780694233;300;ml;6;11,00 €;22,00 €;"Luxuriöse Seife mit einzigartig süßem Duft

Die flüssige Seife von Compagnie de Provence wird traditionell durch die Verseifung in einem Kessel hegestellt – wie schon ihr Vorfahre, der ikonische Seifenwürfel aus Marseille. Die natürlich glyzinierte Black Tea Liquid Marseille Soap schenkt den Händen mit Kopra- und nativem Olivenöl aus biologischem Anbau eine effektive Reinigung. Die ultrasanfte Formel eignet sich nicht nur optimal zum häufigen Händewaschen, sie kann auch hervorragend für die Reinigung des gesamten Körpers verwendet werden. Ihr einzigartig süßer Duft mit den tiefen Noten von schwarzem Tee und fruchtigen Noten von Brombeeren kombiniert umhüllt die Haut und verführt all Ihre Sinne. Der glatte und mattierte Glasflakon schafft in Badezimmer und Küche eine elegante und beruhigende Atmosphäre.

 Mehr zu diesem Produkt 
Flüssigseife mit 94,5 % natürlichen Inhaltsstoffen
reinigt effektiv & sanft 
geeignet für Hände & Körper
süß & fuchtiger Duft 
nachfüllbare Pumpflasche";"Geeignet für häufiges Händewaschen. Kann für die Körperreinigung verwendet werden. Auf feuchte Haut auftragen, sanft reiben und gründlich ausspülen.


Nur zur äußerlichen Anwendung. 
Vermeiden Sie den Kontakt mit den Augen. 
Bei Berührung gründlich mit Wasser abspülen.";Aqua (Water), Potassium Cocoate, Parfum (Fragrance), Glycerin, Hydroxyethylcellulose, Polyglyceryl-3 Caprylate, Cocos Nucifera (Coconut) Oil, Tetrasodium EDTA, Linalool, Limonene, BHT
La Compagnie de Provence;HAND CREAM 300ML WHITE TEA;69722;3551780697227;300;ml;6;16,50 €;33,00 €;"Luxuriöse Handcreme 
Die Handcreme Black Tea pflegt die Hände mit 95 % natürlichen Inhaltstoffen wie Sheabutter, Olivenöl und Vitamin E seidig weich. Mit den restlichen 5 % an Zutaten gewährleistet Compagnie de Provence sowohl die seidige Textur als auch eine optimale Haltbarkeit der reichhaltigen Creme.  Ihr einzigartig süßer Duft mit den tiefen Noten von schwarzem Tee und fruchtigen Noten von Brombeeren kombiniert umhüllt die Haut und verführt all Ihre Sinne.

Mehr zu diesem Produkt
pflegende Handcreme mit 95 % natürlichen Inhaltstoffen
seidige & cremige Textur
süß & fuchtiger Duft";"Eine kleine Menge des Produkts auf die saubere und trockene Haut auftragen. Mit den Händen sanft einmassieren. Wiederholen Sie dies so oft wie gewünscht.
Für mehr Effizienz wiederholen Sie dies nach jedem Händewaschen.

Nur zur äußerlichen Anwendung. 
Vermeiden Sie den Kontakt mit den Augen.";Aqua (Water), Glycerin, Oleyl Erucate, Cetearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, C12-15 Alkyl Benzoate, Cetearyl Ethylhexanoate, Dimethicone, Phenoxyethanol, Parfum (Fragrance), Tapioca Starch, Butyrospermum Parkii (Shea Butter), Sodium Polyacrylate, Olea Europaea (Olive) Fruit Oil, Disodium EDTA, Ethylhexylglycerin, Panthenol, Tocopheryl Acetate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Limonene, Linalool, Citronellol, Alpha-Isomethyl Ionone
La Compagnie de Provence;HAND CREAM 300ML BLACK TEA;69723;3551780697234;300;ml;6;16,50 €;33,00 €;"Luxuriöse Handcreme
Die Handcreme White Tea pflegt die Hände mit 95 % natürlichen Inhaltstoffen wie Sheabutter, Olivenöl und Vitamin E seidig weich. Mit den restlichen 5 % an Zutaten gewährleistet Compagnie de Provence sowohl die seidige Textur als auch eine optimale Haltbarkeit der reichhaltigen Creme. Mit den kostbaren Noten von weißem Tee und Zitrusnoten, die die Haut umhüllt und die Sinne verführt. Der glatte und mattierte Glasflakon schafft in Badezimmer und Küche eine elegante und beruhigende Atmosphäre 

Mehr zu diesem Produkt
pflegende Handcreme mit 95 % natürlichen Inhaltstoffen
seidige & cremige Textur
zitrisch frische Noten";"Eine kleine Menge des Produkts auf die saubere und trockene Haut auftragen. Mit den Händen sanft einmassieren. Wiederholen Sie dies so oft wie gewünscht.
Für mehr Effizienz wiederholen Sie dies nach jedem Händewaschen.

Nur zur äußerlichen Anwendung. 
Vermeiden Sie den Kontakt mit den Augen.";Aqua (Water), Glycerin, Oleyl Erucate, Cetearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, C12-15 Alkyl Benzoate, Cetearyl Ethylhexanoate, Dimethicone, Phenoxyethanol, Parfum (Fragrance), Tapioca Starch, Butyrospermum Parkii (Shea Butter), Sodium Polyacrylate, Olea Europaea (Olive) Fruit Oil, Disodium EDTA, Ethylhexylglycerin, Panthenol, Tocopheryl Acetate, Linalool, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Limonene, Coumarin, Citronellol
La Compagnie de Provence;LIQUID MARSEILLE SOAP 500ml WHITE TEA;69522;3551780695223;500;ml;6;13,00 €;26,00 €;"Luxuriöse Seife mit einzigartig warmem Duft

Die flüssige Seife von Compagnie de Provence wird traditionell durch die Verseifung in einem Kessel hegestellt – wie schon ihr Vorfahre, der ikonische Seifenwürfel aus Marseille. Die natürlich glyzinierte White Tea Liquid Marseille Soap schenkt den Händen mit Kopra- und nativem Olivenöl aus biologischem Anbau eine effektive Reinigung. Die ultrasanfte Formel eignet sich nicht nur optimal zum häufigen Händewaschen, sie kann auch hervorragend für die Reinigung des gesamten Körpers verwendet werden. Ihr einzigartiger Duft mit reinen Tee Aufgussnoten und frischen  Zitrusnoten umhüllt die Haut und verführt all Ihre Sinne. Der glatte und mattierte Glasflakon schafft in Badezimmer und Küche eine elegante und beruhigende Atmosphäre 

Mehr zu diesem Produkt 
Flüssigseife mit 94,5 % natürlichen Inhaltsstoffen
reinigt effektiv & sanft 
geeignet für Hände & Körper
Zitrus Duft 
nachfüllbare Pumpflasche";"Geeignet für häufiges Händewaschen. Kann für die Körperreinigung verwendet werden. Auf feuchte Haut auftragen, sanft reiben und gründlich ausspülen.


Nur zur äußerlichen Anwendung. 
Vermeiden Sie den Kontakt mit den Augen. 
Bei Berührung gründlich mit Wasser abspülen.";Aqua (Water), Potassium Cocoate, Parfum (Fragrance), Glycerin, Hydroxyethylcellulose, Cocos Nucifera (Coconut) Oil, Tetrasodium EDTA, Limonene, Linalool, Citronellol, BHT
La Compagnie de Provence;LIQUID MARSEILLE SOAP 500ml BLACK TEA;69523;3551780695230;500;ml;6;13,00 €;26,00 €;"Luxuriöse Seife mit einzigartig süßem Duft

Die flüssige Seife von Compagnie de Provence wird traditionell durch die Verseifung in einem Kessel hegestellt – wie schon ihr Vorfahre, der ikonische Seifenwürfel aus Marseille. Die natürlich glyzinierte Black Tea Liquid Marseille Soap schenkt den Händen mit Kopra- und nativem Olivenöl aus biologischem Anbau eine effektive Reinigung. Die ultrasanfte Formel eignet sich nicht nur optimal zum häufigen Händewaschen, sie kann auch hervorragend für die Reinigung des gesamten Körpers verwendet werden. Ihr einzigartig süßer Duft mit den tiefen Noten von schwarzem Tee und fruchtigen Noten von Brombeeren kombiniert umhüllt die Haut und verführt all Ihre Sinne. Der glatte und mattierte Glasflakon schafft in Badezimmer und Küche eine elegante und beruhigende Atmosphäre.

 Mehr zu diesem Produkt 
Flüssigseife mit 94,5 % natürlichen Inhaltsstoffen
reinigt effektiv & sanft 
geeignet für Hände & Körper
süß & fuchtiger Duft 
nachfüllbare Pumpflasche";"Geeignet für häufiges Händewaschen. Kann für die Körperreinigung verwendet werden. Auf feuchte Haut auftragen, sanft reiben und gründlich ausspülen.


Nur zur äußerlichen Anwendung. 
Vermeiden Sie den Kontakt mit den Augen. 
Bei Berührung gründlich mit Wasser abspülen.";Aqua (Water), Potassium Cocoate, Parfum (Fragrance), Glycerin, Hydroxyethylcellulose, Polyglyceryl3 Caprylate, Cocos Nucifera (Coconut) Oil, Tetrasodium EDTA, Linalool, Limonene, BHT
La Compagnie de Provence;ULTRA-HYDRATING BODY CREAM 200ML ALGUE VELOURS;PF0115CC200AV;3551780007101;200;ml;6;21,00 €;42,00 €;"Luxeriöse Bodycreme mit frischem Duft

Angereichert mit Algen aus dem Mittelmeerraum und botanischen Ölen, wirkt diese seidige Körpercreme glättend und belebend auf der Haut und spendet bis zu 48 Stunden lang Feuchtigkeit. Kostbares Duo aus botanischen Ölen der Provence: PDO-Olivenöl, um die Haut zu nähren und vor äußeren Einflüssen zu schützen, indem es wie ein Schutzschild wirkt. Süßes Mandelöl um die Haut zu beruhigen und weich zu machen. Sheabutter um die Haut zu nähren. Die Gel-Creme-Textur hat eine sofortige erfrischende und belebende Wirkung, wie ein belebendes Bad im Meer. Sie zieht schnell ein und hinterlässt ein angenehmes, samtig-weiches Hautgefühl, ohne zu fetten, und umhüllt von einem dezenten, frischen und zarten Duft. 

Mehr zu diesem Produkt
Ideal für jede Haut, die Feuchtigkeit und Komfort braucht
Frischer und zarter Duft
Hydratisiert, beruhigt und schützt 
Dermatologisch getestet.";Für eine optimale Feuchtigkeitsversorgung täglich nach dem Duschen auftragen;Aqua (water), Butyrospermum Parkii (shea) Oil, Caprylic/Capric Triglyceride, Glycerin, Sodium Polyacrylate, Olea Europaea (Olive) Fruit Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Squalane, Codium Fragile Extract, Helianthus Annuus (Sunflower) Seed oil, Parfum (Fragrance), Chlorphenesin, 1,2-hexanediol, Caprylyl Glycol, O-cymen-5-ol, Sodium Benzoate, Potassium Sorbate, Tocopherol.
La Compagnie de Provence;ULTRA-HYDRATING HAND CREAM 75ML ALGUE VELOURS;PF0115CM075AV;3551780007132;75;ml;6;11,00 €;22,00 €;"Luxeriöse Handcreme mit frischem Duft 

Die Handcreme Algue Velours von Compagnie de Provence schenkt den Händen mit Algen aus dem Mittelmeer und botanischen Ölen eine reichhaltige Pflege und samtige Geschmeidigkeit. Die ultracremige Textur spendet der Haut nach der Reinigung intensiv Feuchtigkeit, beruhigt und schützt sie vor äußeren Einflüssen. Die geschmeidige, seidige Textur zieht schnell ein, hinterlässt ein samtiges Finish und umhüllt die Hände mit einem frischen, zarten Duft.

Mehr zu diesem Produkt 
Dermatologisch getestet. 
Pflegende Handcreme mit 95% natürlichen Inhaltsstoffen 
Ultracremige Textur 
Hydratisiert, beruhigt und schützt 
Frischer und zarter Duft";"Eine kleine Menge der Creme auf die gereinigte und trockene Haut auftragen und sanft einmassieren. Je nach Bedarf wiederholen oder für seidige Ergebnisse nach jedem Händewaschen. 

Hinweis: Nur für die äußerliche Anwendung. Den Kontakt mit den Augen vermeiden. ";Aqua (Water), Glycerin, Olea Europaea (Olive) Fruit Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Glyceryl Stearate, PEG-100 Stearate, Codium Fragile Extract, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol,  Vitis Vinifera (Grape) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Coco-Caprylate/Caprate, Ethylhexyl Stearate, Parfum (Fragrance), Carbomer, Sodium Benzoate, Chlorphenesin, Tocopheryl Acetate, Sodium Hydroxide, Potassium Sorbate, Tocopherol.
La Compagnie de Provence;ULTRA-HYDRATING HAND CREAM 30ML ALGUE VELOURS;PF0115CM030AV;3551780007118;30;ml;12;4,75 €;9,50 €;"Luxeriöse Handcreme mit frischem Duft 

Die Handcreme Algue Velours von Compagnie de Provence schenkt den Händen mit Algen aus dem Mittelmeer und botanischen Ölen eine reichhaltige Pflege und samtige Geschmeidigkeit. Die ultracremige Textur spendet der Haut nach der Reinigung intensiv Feuchtigkeit, beruhigt und schützt sie vor äußeren Einflüssen. Die geschmeidige, seidige Textur zieht schnell ein, hinterlässt ein samtiges Finish und umhüllt die Hände mit einem frischen, zarten Duft.

Mehr zu diesem Produkt 
Dermatologisch getestet. 
Pflegende Handcreme mit 95% natürlichen Inhaltsstoffen 
Ultracremige Textur 
Hydratisiert, beruhigt und schützt 
Frischer und zarter Duft";"Eine kleine Menge der Creme auf die gereinigte und trockene Haut auftragen und sanft einmassieren. Je nach Bedarf wiederholen oder für seidige Ergebnisse nach jedem Händewaschen. 

Hinweis: Nur für die äußerliche Anwendung. Den Kontakt mit den Augen vermeiden. ";Aqua (Water), Glycerin, Olea Europaea (Olive) Fruit Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Glyceryl Stearate, PEG-100 Stearate, Codium Fragile Extract, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol,  Vitis Vinifera (Grape) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Coco-Caprylate/Caprate, Ethylhexyl Stearate, Parfum (Fragrance), Carbomer, Sodium Benzoate, Chlorphenesin, Tocopheryl Acetate, Sodium Hydroxide, Potassium Sorbate, Tocopherol.
La Compagnie de Provence;HYDRATING HAND LIQUID SOAP 495ML ALGUE VELOURS;PF0115SL500AV;3551780007088;500;ml;6;13,50 €;27,00 €;"Luxeriöse Seife mit frischem Duft 

Die flüssige Seife von Compagnie de Provence wird traditionell durch die Verseifung in einem Kessel herstellt - wie schon ihr Vorfahre, der ikonische Seifenwürfel aus Marseille. Die Liquid Marseille Soap Algue Velours reinigt sanft Hände und Körper und hilft dabei, den Feuchtigkeitsgehalt der Haut zu erhalten. Die Seife verwandelt sich bei Kontakt mit Wasser in einen feinen, cremigen Schaum, der ein sofortiges Gefühl von Frische und Komfort vermittelt. Die ultrasanfte Formel eignet sich nicht nur optimal zum häufigen Händewaschen, sie kann auch hervorragend für die Reinigung des gesamten Körpers verwendet werden. Die Flüssigseife präsentiert sich in einer eleganten und farbenfrohen Pumpflasche aus Glas – ein echter Hingucker in Badezimmer und Küche.  

Mehr zu fiesem Produkt
Flüssigseife mit 98% natürlichen Inhaltsstoffen
Biologisch abbaubare Formel
Frischer und zarter Duft 
Nachfüllbare, recyclebare Pumpflasche";"Die Seife eignet sich ideal für häufiges Händewaschen. Zudem kann sie als Köperreinigung verwendet werden: Auf die feuchte Haut auftragen, sanft einmassieren und anschließend gründlich abwaschen. 

Hinweis: Nur für die äußerliche Anwendung. Den Kontakt mit den Augen vermeiden.";Aqua (Water), Potassium Cocoate, Glycerin,  Parfum (Fragrance), Codium fragile extract, Potassium Olivate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cocos Nucifera Oil, Olea Europaea Fruit Oil, Helianthus Annuus (Sunflower) Seed Oil, Xanthan Gum, Potassium Hydroxide, Tetrasodium Glutamate Diacetate, Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate, Polyglyceryl 3-Caprylate, Tocopherol
La Compagnie de Provence;HYDRATING HAND LIQUID SOAP REFILL 1L ALGUE VELOURS;PF0115SL01LAV;3551780007392;1000;ml;6;18,00 €;36,00 €;"Luxeriöse Seife mit frischem Duft 

Die flüssige Seife von Compagnie de Provence wird traditionell durch die Verseifung in einem Kessel herstellt - wie schon ihr Vorfahre, der ikonische Seifenwürfel aus Marseille. Die Liquid Marseille Soap Algue Velours reinigt sanft Hände und Körper und hilft dabei, den Feuchtigkeitsgehalt der Haut zu erhalten. Die Seife verwandelt sich bei Kontakt mit Wasser in einen feinen, cremigen Schaum, der ein sofortiges Gefühl von Frische und Komfort vermittelt. Die ultrasanfte Formel eignet sich nicht nur optimal zum häufigen Händewaschen, sie kann auch hervorragend für die Reinigung des gesamten Körpers verwendet werden. Die Flüssigseife präsentiert sich in einer eleganten und farbenfrohen Pumpflasche aus Glas – ein echter Hingucker in Badezimmer und Küche.  

Mehr zu fiesem Produkt
Flüssigseife mit 98% natürlichen Inhaltsstoffen
Biologisch abbaubare Formel
Frischer und zarter Duft 
Nachfüllbare, recyclebare Pumpflasche";"Füllen Sie Ihre modernen Pumpflaschen 495 ml und 300 ml immer wieder neu, um Ihre Flüssigseife noch länger zu genießen.
Die Seife eignet sich ideal für häufiges Händewaschen. Zudem kann sie als Köperreinigung verwendet werden: Auf die feuchte Haut auftragen, sanft einmassieren und anschließend gründlich abwaschen. 

Hinweis: Nur für die äußerliche Anwendung. Den Kontakt mit den Augen vermeiden.";Aqua (Water), Potassium Cocoate, Glycerin,  Parfum (Fragrance), Codium fragile extract, Potassium Olivate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cocos Nucifera Oil, Olea Europaea Fruit Oil, Helianthus Annuus (Sunflower) Seed Oil, Xanthan Gum, Potassium Hydroxide, Tetrasodium Glutamate Diacetate, Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate, Polyglyceryl 3-Caprylate, Tocopherol
La Compagnie de Provence;SHOWER GEL 200ML SPARKLING CITRUS;PF0101GD200AG;3551780006869;200;ml;6;6,00 €;12,00 €;"Mit Olivenöl angereichertes Duschgel mit einem belebenden Duft. Es reinigt die Haut dank der zarten, natürlichen Inhaltsstoffen und verwandelt sich in einen reichhaltigen Schaum, der sich leicht abspülen lässt. Das Shower Gel reinigt, ohne die Haut auszutrocknen, und hinterlässt einen zarten Duft von prickelnden Zitrusnoten auf der Haut, der die Sinne weckt.

Mehr zu diesem Produkt
enthält Olivenöl und Kopraöl, für die schonendste Reinigung.
sulfatfreie Formel
96% natürliche Inhaltsstoffe
Hergestellt in der Provence";Gründlich mit Wasser abspülen. Geben Sie etwas des Shower Gels in die Handfläche, aufschäumen und massieren Sie den Körper sanft. Genießen Sie diesen köstlichen und belebenden Duft, der Ihre Sinne weckt.;Aqua (Water), Potassium Cocoate, Cocamidopropyl Betaine, Parfum (Fragrance), Glycerin, Benzyl Alcohol, Polyglyceryl-3 Caprylate, Hydroxyethylcellulose, Tetrasodium Glutamate Diacetate, Potassium Hydroxide, Potassium Olivate, Sodium Acetate, Isopropyl Alcohol, Sodium Benzoate, Cocos Nucifera (Coconut) Oil, Olea Europaea (Olive) Fruit Oil.
